sampleC_part3	KF906720	8237	89.169	397	43	0	1	397	6525	6921	1.06e-157	571
sampleC_part3	NC_004901	8242	89.169	397	43	0	1	397	6524	6920	1.06e-157	571
sampleC_part3	PV069719	8240	88.889	396	44	0	2	397	6526	6921	1.77e-155	564
sampleC_part3	KP259550	8236	88.413	397	46	0	1	397	7391	7787	1.07e-152	555
sampleC_part3	GU799568	48169	88.413	397	46	0	1	397	1050	1446	1.07e-152	555
sampleC_part3	GU799567	8241	88.413	397	46	0	1	397	1050	1446	1.07e-152	555
sampleC_part3	KU955344	48168	88.161	397	47	0	1	397	6526	6922	4.96e-151	549
sampleC_part3	KR023728	8235	87.374	396	50	0	2	397	24	419	1.80e-145	531
sampleC_part3	PV069720	8238	86.835	395	52	0	2	396	6526	6920	1.40e-141	518
sampleC_part3	NC_005313	217026	82.828	396	68	0	2	397	7367	7762	1.87e-115	431
sampleC_part3	PX070013	8232	80.253	395	78	0	2	396	6526	6920	3.20e-98	374
sampleC_part3	AP012949	8230	79.898	393	78	1	5	396	6525	6917	6.94e-95	363
sampleC_part3	PP437201	99343	79.093	397	83	0	1	397	8687	9083	5.40e-91	350
sampleC_part3	NC_016420	321164	79.040	396	83	0	2	397	6530	6925	1.94e-90	348
sampleC_part3	NC_034651	255555	78.788	396	82	2	2	396	6527	6921	3.25e-88	340
sampleC_part3	OP404122	13575	78.589	397	85	0	1	397	6548	6944	1.17e-87	339
sampleC_part3	NC_013151	270537	78.827	392	82	1	6	396	6571	6962	1.17e-87	339
sampleC_part3	NC_021392	1238137	78.626	393	84	0	1	393	8670	9062	4.20e-87	337
sampleC_part3	OP056955	371672	78.283	396	86	0	2	397	6532	6927	1.96e-85	331
sampleC_part3	OM460829	70446	78.283	396	86	0	2	397	9822	9427	1.96e-85	331
sampleC_part3	NC_021391	248138	78.372	393	85	0	1	393	8670	9062	1.96e-85	331
sampleC_part3	NC_045927	980329	78.283	396	84	2	2	396	6528	6922	7.04e-85	329
sampleC_part3	OP057054	13604	78.086	397	87	0	1	397	6548	6944	2.53e-84	327
sampleC_part3	OR482451	316150	78.141	398	85	2	1	397	6520	6916	2.53e-84	327
sampleC_part3	NC_022500	1051621	78.086	397	87	0	1	397	6514	6910	2.53e-84	327
sampleC_part3	NC_012680	384371	78.086	397	87	0	1	397	6548	6944	2.53e-84	327
sampleC_part3	OP056902	1231074	78.030	396	87	0	2	397	7527	7922	9.10e-84	326
sampleC_part3	OM460828	334878	78.030	396	87	0	2	397	6787	7182	9.10e-84	326
sampleC_part3	NC_020435	352917	78.030	396	87	0	2	397	6544	6939	9.10e-84	326
sampleC_part3	NC_003164	143323	78.117	393	85	1	5	396	6718	7110	3.27e-83	324
sampleC_part3	NC_037474	2042712	77.834	397	88	0	1	397	6526	6922	1.18e-82	322
sampleC_part3	NC_031424	1188029	77.778	396	88	0	2	397	6547	6942	4.23e-82	320
sampleC_part3	KX373635	274469	77.778	396	88	0	2	397	6555	6950	4.23e-82	320
sampleC_part3	AB355921	435235	77.722	395	88	0	2	396	6533	6927	1.52e-81	318
sampleC_part3	OP035177	47709	77.835	388	86	0	9	396	6547	6934	5.48e-81	316
sampleC_part3	OP035147	13543	77.665	394	87	1	5	397	6534	6927	1.97e-80	315
sampleC_part3	NC_082787	255553	77.582	397	87	2	2	397	6526	6921	1.97e-80	315
sampleC_part3	KT239009	245771	77.525	396	89	0	2	397	6498	6893	1.97e-80	315
sampleC_part3	OP749989	879473	77.525	396	89	0	1	396	6510	6905	1.97e-80	315
