sampleD_part2	JX454969	27794	96.190	525	20	0	1	525	5929	6453	0.0	891	27794	Dermochelys coriacea	species
sampleD_part2	JX454980	27787	86.667	525	70	0	1	525	5918	6442	2.03e-170	614	27787	Eretmochelys imbricata	species
sampleD_part2	NC_018550	27790	86.286	525	72	0	1	525	5939	6463	4.39e-167	603	27790	Natator depressus	species
sampleD_part2	LR697082	569598	85.932	526	72	2	1	525	5887	6411	9.50e-164	592	569598	Stigmochelys pardalis	species
sampleD_part2	JX454976	8469	85.905	525	74	0	1	525	5925	6449	9.50e-164	592	8469	Chelonia mydas	species
sampleD_part2	LC574978	204960	85.524	525	76	0	1	525	5946	6470	2.06e-160	580	204960	Geoemyda japonica	species
sampleD_part2	LR697065	180177	85.361	526	75	2	1	525	5883	6407	9.57e-159	575	180177	Cylindraspis triserrata	species
sampleD_part2	MG912793	1137937	85.115	524	78	0	1	524	10485	9962	1.60e-156	568	1137937	Chelonoidis duncanensis	species
sampleD_part2	MT017691	66189	85.221	521	77	0	1	521	5363	5883	1.60e-156	568	66189	Chelonoidis niger	species
sampleD_part2	OM719686	1129807	85.221	521	77	0	1	521	5926	6446	1.60e-156	568	1129807	Chelonoidis phantasticus	species
sampleD_part2	AP019397	176196	84.952	525	79	0	1	525	5920	6444	2.07e-155	564	176196	Mauremys japonica	species
sampleD_part2	DQ080050	86975	84.952	525	79	0	1	525	5921	6445	2.07e-155	564	86975	Testudo graeca	species
sampleD_part2	NC_051478	106732	85.029	521	78	0	1	521	5417	5937	7.45e-155	562	106732	Chelonoidis porteri	species
sampleD_part2	JX454982	8472	84.762	525	80	0	1	525	5922	6446	9.64e-154	558	8472	Lepidochelys kempii	species
sampleD_part2	LR697070	286001	84.866	522	79	0	1	522	5884	6405	9.64e-154	558	286001	Chersina angulata	species
sampleD_part2	NC_007699	101700	84.762	525	78	2	1	524	5923	6446	3.47e-153	556	101700	Testudo kleinmanni	species
sampleD_part2	LT599486	106731	84.837	521	79	0	1	521	5775	6295	3.47e-153	556	106731	Chelonoidis vicina	species
sampleD_part2	NC_011815	74924	84.837	521	79	0	1	521	5912	6432	3.47e-153	556	74924	Manouria impressa	species
sampleD_part2	NC_051480	2203395	84.837	521	79	0	1	521	5417	5937	3.47e-153	556	2203395	Chelonoidis guntheri	species
sampleD_part2	NC_051482	2039269	84.837	521	79	0	1	521	5417	5937	3.47e-153	556	2039269	Chelonoidis microphyes	species
sampleD_part2	OU230558	50047	84.837	521	79	0	1	521	5924	6444	3.47e-153	556	50047	Chelonoidis carbonarius	species
sampleD_part2	FR694649	8467	84.571	525	81	0	1	525	5923	6447	4.48e-152	553	8467	Caretta caretta	species
sampleD_part2	JX454979	27788	84.571	525	81	0	1	525	5918	6442	4.48e-152	553	27788	Lepidochelys olivacea	species
sampleD_part2	MT372822	204942	84.645	521	80	0	1	521	5919	6439	1.61e-151	551	204942	Sacalia bealei	species
sampleD_part2	NC_051481	2039268	84.645	521	80	0	1	521	5417	5937	1.61e-151	551	2039268	Chelonoidis vandenburghi	species
sampleD_part2	DQ080046	86976	84.381	525	82	0	1	525	5399	5923	2.09e-150	547	86976	Testudo hermanni	species
sampleD_part2	JN999703	82168	84.381	525	82	0	1	525	5874	6398	2.09e-150	547	82168	Emys orbicularis	species
sampleD_part2	LR697080	66194	84.381	525	82	0	1	525	5862	6386	2.09e-150	547	66194	Pyxis arachnoides	species
sampleD_part2	NC_007693	260614	84.381	525	82	0	1	525	5925	6449	2.09e-150	547	260614	Manouria emys	species
sampleD_part2	NC_007697	101699	84.381	525	82	0	1	525	5922	6446	2.09e-150	547	101699	Testudo horsfieldii	species
sampleD_part2	LR697060	180175	84.351	524	82	0	1	524	5883	6406	7.50e-150	545	180175	Cylindraspis indica	species
sampleD_part2	MT017692	106735	84.453	521	81	0	1	521	5389	5909	7.50e-150	545	106735	Chelonoidis chathamensis	species
sampleD_part2	NC_051472	106734	84.453	521	81	0	1	521	5924	6444	7.50e-150	545	106734	Chelonoidis abingdonii	species
sampleD_part2	NC_051475	1743023	84.453	521	81	0	1	521	5417	5937	7.50e-150	545	1743023	Chelonoidis donfaustoi	species
sampleD_part2	NC_051476	106733	84.453	521	81	0	1	521	5417	5937	7.50e-150	545	106733	Chelonoidis hoodensis	species
sampleD_part2	NC_029369	421224	84.190	525	83	0	1	525	5917	6441	9.70e-149	542	421224	Mauremys nigricans	species
sampleD_part2	LR697071	285997	84.291	522	82	0	1	522	5885	6406	9.70e-149	542	285997	Chersobius boulengeri	species
sampleD_part2	OZ077579	74920	84.160	524	83	0	1	524	481	1004	3.49e-148	540	74920	Indotestudo elongata	species
sampleD_part2	MH795989	260643	84.000	525	84	0	1	525	6104	6628	4.52e-147	536	260643	Pangshura tentoria	species
sampleD_part2	MT372821	74934	83.969	524	84	0	1	524	5912	6435	1.62e-146	534	74934	Sacalia quadriocellata	species
sampleD_part2	MW774612	270252	83.969	524	84	0	1	524	526	1049	1.62e-146	534	270252	Pseudemys concinna	species
sampleD_part2	NC_020668	260624	83.810	525	85	0	1	525	5907	6431	2.10e-145	531	260624	Heosemys annandalii	species
sampleD_part2	NC_002073	8479	88.262	443	52	0	1	443	5926	6368	2.10e-145	531	8479	Chrysemys picta	species
sampleD_part2	NC_063096	580248	83.779	524	85	0	1	524	5935	6458	7.56e-145	529	580248	Pseudemys peninsularis	species
sampleD_part2	OP115974	1087313	83.779	524	85	0	1	524	5935	6458	7.56e-145	529	1087313	Pseudemys floridana	species
sampleD_part2	LR968543	1873747	88.063	444	53	0	1	444	5866	6309	2.72e-144	527	1873747	Chelonoidis alburyorum	species
sampleD_part2	NC_007698	101701	83.588	524	86	0	1	524	5917	6440	3.52e-143	523	101701	Testudo marginata	species
sampleD_part2	NC_062409	241437	83.588	524	86	0	1	524	5913	6436	3.52e-143	523	241437	Cuora mccordi	species
sampleD_part2	NC_082232	573969	87.810	443	54	0	1	443	5932	6374	4.55e-142	520	573969	Chrysemys dorsalis	species
sampleD_part2	NC_082187	904174	83.591	518	85	0	1	518	526	1043	1.64e-141	518	904174	Batagur borneoensis	species
sampleD_part2	OX453475	365623	87.640	445	53	2	1	444	5933	6376	5.88e-141	516	365623	Trachemys decorata	species
sampleD_part2	NC_032300	686919	87.613	444	55	0	1	444	526	969	5.88e-141	516	686919	Batagur trivittata	species
sampleD_part2	NC_009260	571338	83.270	526	86	2	1	525	5917	6441	2.12e-140	514	571338	Macrochelys temminckii	species
sampleD_part2	MT334601	176194	83.238	525	88	0	1	525	5669	6193	2.12e-140	514	176194	Cuora yunnanensis	species
sampleD_part2	AP019398	260615	87.585	443	55	0	1	443	5920	6362	2.12e-140	514	260615	Mauremys reevesii	species
sampleD_part2	JN999706	260647	87.585	443	55	0	1	443	5726	6168	2.12e-140	514	260647	Rhinoclemmys punctularia	species
sampleD_part2	NC_015101	260622	87.585	443	55	0	1	443	5922	6364	2.12e-140	514	260622	Mauremys megalocephala	species
sampleD_part2	OR253895	573971	83.270	526	84	4	1	524	5908	6431	7.61e-140	512	573971	Sternotherus carinatus	species
sampleD_part2	NC_051473	106727	87.387	444	56	0	1	444	5417	5860	2.74e-139	510	106727	Chelonoidis becki	species
sampleD_part2	NC_051474	106726	87.387	444	56	0	1	444	5417	5860	2.74e-139	510	106726	Chelonoidis darwini	species
sampleD_part2	OX453496	365627	87.191	445	55	2	1	444	5931	6374	1.27e-137	505	365627	Trachemys terrapen	species
sampleD_part2	LR697062	180174	87.162	444	57	0	1	444	5884	6327	1.27e-137	505	180174	Cylindraspis inepta	species
sampleD_part2	KF724151	176192	82.857	525	90	0	1	525	5914	6438	4.58e-137	503	176192	Cuora trifasciata	species
sampleD_part2	MK580979	429326	82.857	525	90	0	1	525	5898	6422	4.58e-137	503	429326	Pangshura sylhetensis	species
sampleD_part2	NC_018793	74916	82.824	524	90	0	1	524	5911	6434	4.58e-137	503	74916	Cyclemys dentata	species
sampleD_part2	NC_014577	641010	82.890	526	86	4	1	524	5899	6422	1.65e-136	501	641010	Kinosternon leucostomum	species
sampleD_part2	DQ256378	8475	82.667	525	91	0	1	525	5850	6374	2.13e-135	497	8475	Chelydra serpentina	species
sampleD_part2	NC_010973	260627	82.759	522	90	0	1	522	5916	6437	2.13e-135	497	260627	Cuora mouhotii	species
sampleD_part2	NC_065016	260639	86.712	444	59	0	1	444	5909	6352	2.76e-134	494	260639	Geoclemys hamiltonii	species
sampleD_part2	KY883378	1041118	82.476	525	92	0	1	525	5907	6431	9.91e-134	492	1041118	Myuchelys purvisi	species
sampleD_part2	KY776451	44492	82.286	525	93	0	1	525	5915	6439	4.61e-132	486	44492	Chelodina oblonga	species
sampleD_part2	OZ248733	3146100	82.286	525	93	0	1	525	5868	6392	4.61e-132	486	3146100	Chelodina kuchlingi	species
sampleD_part2	OZ248735	3147883	82.286	525	93	0	1	525	5868	6392	4.61e-132	486	3147883	Chelodina kurrichalpongo	species
