sampleC_part3	JN086149	8237	89.169	397	43	0	1	397	6525	6921	1.18e-157	571	8237	Thunnus thynnus	species
sampleC_part3	JN086150	8240	88.889	396	44	0	2	397	6526	6921	1.97e-155	564	8240	Thunnus maccoyii	species
sampleC_part3	GU799567	8241	88.413	397	46	0	1	397	1050	1446	1.19e-152	555	8241	Thunnus obesus	species
sampleC_part3	GU799568	48169	88.413	397	46	0	1	397	1050	1446	1.19e-152	555	48169	Thunnus tonggol	species
sampleC_part3	KM588080	8236	88.413	397	46	0	1	397	6526	6922	1.19e-152	555	8236	Thunnus albacares	species
sampleC_part3	KU955343	48168	88.161	397	47	0	1	397	6526	6922	5.53e-151	549	48168	Thunnus atlanticus	species
sampleC_part3	KR023718	8235	87.374	396	50	0	2	397	24	419	2.00e-145	531	8235	Thunnus alalunga	species
sampleC_part3	GU256524	8238	86.835	395	52	0	2	396	7391	7785	1.56e-141	518	8238	Thunnus orientalis	species
sampleC_part3	NC_005313	217026	82.828	396	68	0	2	397	7367	7762	2.09e-115	431	217026	Auxis rochei	species
sampleC_part3	NC_052756	8232	80.253	395	78	0	2	396	6526	6920	3.57e-98	374	8232	Sarda sarda	species
sampleC_part3	AP012949	8230	79.898	393	78	1	5	396	6525	6917	7.73e-95	363	8230	Sarda orientalis	species
sampleC_part3	PP437201	99343	79.093	397	83	0	1	397	8687	9083	6.02e-91	350	99343	Scomberomorus guttatus	species
sampleC_part3	NC_016420	321164	79.040	396	83	0	2	397	6530	6925	2.16e-90	348	321164	Scomberomorus niphonius	species
sampleC_part3	NC_034651	255555	78.788	396	82	2	2	396	6527	6921	3.62e-88	340	255555	Gymnocanthus herzensteini	species
sampleC_part3	OP404122	13575	78.589	397	85	0	1	397	6548	6944	1.30e-87	339	13575	Istiophorus platypterus	species
sampleC_part3	NC_013151	270537	78.827	392	82	1	6	396	6571	6962	1.30e-87	339	270537	Toxotes chatareus	species
sampleC_part3	OM460829	70446	78.283	396	86	0	2	397	9822	9427	2.18e-85	331	70446	Rastrelliger kanagurta	species
sampleC_part3	OP056955	371672	78.283	396	86	0	2	397	6532	6927	2.18e-85	331	371672	Myripristis jacobus	species
sampleC_part3	NC_021391	248138	78.372	393	85	0	1	393	8670	9062	2.18e-85	331	248138	Scomberomorus semifasciatus	species
sampleC_part3	NC_045927	980329	78.283	396	84	2	2	396	6528	6922	7.84e-85	329	980329	Gymnocanthus tricuspis	species
sampleC_part3	OR482451	316150	78.141	398	85	2	1	397	6520	6916	2.82e-84	327	316150	Tetragonurus cuvieri	species
sampleC_part3	NC_012680	384371	78.086	397	87	0	1	397	6548	6944	2.82e-84	327	384371	Makaira mazara	species
sampleC_part3	NC_022500	1051621	78.086	397	87	0	1	397	6514	6910	2.82e-84	327	1051621	Tetragonurus atlanticus	species
sampleC_part3	OP057054	13604	78.086	397	87	0	1	397	6548	6944	2.82e-84	327	13604	Makaira nigricans	species
sampleC_part3	NC_013485	334878	78.030	396	87	0	2	397	7403	7798	1.01e-83	326	334878	Rastrelliger brachysoma	species
