sampleA_part_2	DQ095155	160595	99.012	506	5	0	1	506	526	1031	0.0	909
sampleA_part_2	AB201257	255217	88.735	506	57	0	1	506	5887	6392	1.09e-172	621
sampleA_part_2	AB201259	255365	90.258	503	49	0	1	503	5893	6395	0.0	660
sampleA_part_2	PQ997938	2746895	90.060	503	50	0	1	503	5892	6394	0.0	654
sampleA_part_2	AP006472	27602	96.640	506	17	0	1	506	5890	6395	0.0	843
sampleA_part_2	AP006475	27604	89.921	506	51	0	1	506	5885	6390	0.0	654
sampleA_part_2	DQ095154	27606	99.209	506	4	0	1	506	526	1031	0.0	915
sampleA_part_2	NC_006931	302098	99.605	506	2	0	1	506	5886	6391	0.0	926
sampleA_part_2	NC_006926	33556	89.264	503	54	0	1	503	5895	6397	5.03e-176	632
sampleA_part_2	OZ205431	52113	86.561	506	66	1	1	506	1192235	1192738	8.65e-154	558
sampleA_part_2	MW645456	74394	86.957	506	66	0	1	506	5890	6395	1.11e-157	571
sampleA_part_2	OZ004775	9742	86.759	506	67	0	1	506	42802400	42802905	5.17e-156	566
sampleA_part_2	OQ554145	9749	86.561	506	68	0	1	506	5890	6395	2.41e-154	560
sampleA_part_2	AP006471	9764	90.457	503	48	0	1	503	5897	6399	0.0	665
sampleA_part_2	AP006468	9767	90.258	503	49	0	1	503	5896	6398	0.0	660
sampleA_part_2	MF409248	9768	89.463	503	53	0	1	503	5894	6396	1.08e-177	638
sampleA_part_2	NC_007938	9769	89.921	506	51	0	1	506	5891	6396	0.0	654
sampleA_part_2	KC572708	9770	89.861	503	51	0	1	503	6818	7320	0.0	649
sampleA_part_2	ON675349	9771	89.328	506	54	0	1	506	6305	6810	1.08e-177	638
sampleA_part_2	FJ590425	9773	90.060	503	50	0	1	503	3124	3626	0.0	654
