sampleD_part1	JX454969	27794	98.252	515	8	1	11	524	5414	5928	0.0	915	27794	Dermochelys coriacea	species
sampleD_part1	JX454970	27787	89.744	507	49	3	13	517	5405	5910	0.0	658	27787	Eretmochelys imbricata	species
sampleD_part1	KU254594	202019	89.495	495	49	3	25	517	2	495	4.32e-177	636	202019	Eretmochelys imbricata x Chelonia mydas	species
sampleD_part1	OZ223967	27790	88.063	511	60	1	11	520	5407	5917	4.35e-172	619	27790	Natator depressus	species
sampleD_part1	JX454977	8467	88.142	506	59	1	13	517	5408	5913	5.63e-171	616	8467	Caretta caretta	species
sampleD_part1	JX454981	8472	87.945	506	60	1	13	517	5397	5902	2.62e-169	610	8472	Lepidochelys kempii	species
sampleD_part1	JX454979	27788	87.549	506	62	1	13	517	5405	5910	5.67e-166	599	27788	Lepidochelys olivacea	species
sampleD_part1	JQ026233	8469	87.230	509	62	3	11	517	5340	5847	3.41e-163	590	8469	Chelonia mydas	species
sampleD_part1	LR697072	180179	86.214	515	70	1	11	524	5345	5859	1.24e-157	571	180179	Geochelone elegans	species
sampleD_part1	NC_044641	74936	86.160	513	70	1	13	524	5407	5919	1.60e-156	568	74936	Geoemyda spengleri	species
sampleD_part1	NC_009260	571338	85.880	517	66	6	11	523	5402	5915	3.46e-153	556	571338	Macrochelys temminckii	species
sampleD_part1	LT599485	101697	85.742	512	72	1	13	523	5477	5988	1.24e-152	555	101697	Chelonoidis denticulatus	species
sampleD_part1	MW774612	270252	85.547	512	73	1	13	523	13	524	5.79e-151	549	270252	Pseudemys concinna	species
sampleD_part1	NC_010973	260627	85.547	512	73	1	13	523	5403	5914	5.79e-151	549	260627	Cuora mouhotii	species
sampleD_part1	NC_063096	580248	85.547	512	73	1	13	523	5422	5933	5.79e-151	549	580248	Pseudemys peninsularis	species
sampleD_part1	OP115974	1087313	85.547	512	73	1	13	523	5422	5933	5.79e-151	549	1087313	Pseudemys floridana	species
sampleD_part1	DQ080046	86976	85.380	513	74	1	13	524	4886	5398	7.49e-150	545	86976	Testudo hermanni	species
sampleD_part1	LR697073	286019	85.049	515	76	1	11	524	5346	5860	1.25e-147	538	286019	Geochelone platynota	species
sampleD_part1	OZ038161	904225	85.156	512	75	1	13	523	5412	5923	1.25e-147	538	904225	Trachemys venusta	species
sampleD_part1	AY357746	204968	85.941	505	60	6	19	517	1	500	4.51e-147	536	204968	Cuora galbinifrons	species
sampleD_part1	OW244304	180178	84.990	513	76	1	13	524	5415	5927	1.62e-146	534	180178	Cylindraspis vosmaeri	species
sampleD_part1	OZ038154	365643	84.961	512	76	1	13	523	5412	5923	5.83e-146	532	365643	Trachemys taylori	species
sampleD_part1	LR697064	180176	84.795	513	77	1	13	524	5369	5881	7.54e-145	529	180176	Cylindraspis peltastes	species
sampleD_part1	KC181200	85613	85.119	504	74	1	21	523	2	505	7.54e-145	529	85613	Emydoidea blandingii	species
sampleD_part1	NC_007696	260613	84.825	514	73	5	13	523	5402	5913	2.71e-144	527	260613	Indotestudo forstenii	species
sampleD_part1	DQ656607	74920	84.766	512	77	1	13	523	5412	5923	2.71e-144	527	74920	Indotestudo elongata	species
sampleD_part1	NC_082188	74930	84.766	512	77	1	13	523	13	524	2.71e-144	527	74930	Orlitia borneensis	species
sampleD_part1	JN993981	8479	84.600	513	78	1	13	524	1434	1946	3.51e-143	523	8479	Chrysemys picta	species
sampleD_part1	KF724151	176192	84.766	512	71	5	13	520	5401	5909	1.26e-142	521	176192	Cuora trifasciata	species
sampleD_part1	NC_010970	260631	84.405	513	79	1	13	524	5394	5906	1.63e-141	518	260631	Cyclemys atripons	species
sampleD_part1	KC181207	335392	84.940	498	74	1	21	517	2	499	1.63e-141	518	335392	Glyptemys insculpta	species
sampleD_part1	OZ038153	365639	84.375	512	79	1	13	523	5418	5929	5.87e-141	516	365639	Trachemys grayi	species
sampleD_part1	NC_069631	158814	84.646	508	75	3	13	518	5411	5917	5.87e-141	516	158814	Terrapene carolina	species
sampleD_part1	JN993982	8481	84.180	512	80	1	13	523	1434	1945	2.73e-139	510	8481	Graptemys geographica	species
sampleD_part1	LT599487	1540822	84.180	512	80	1	13	523	5191	5702	2.73e-139	510	1540822	Centrochelys sulcata	species
sampleD_part1	NC_007692	86975	84.180	512	80	1	13	523	5408	5919	2.73e-139	510	86975	Testudo graeca	species
sampleD_part1	NC_007700	286009	84.180	512	80	1	13	523	7425	7936	2.73e-139	510	286009	Malacochersus tornieri	species
sampleD_part1	OX453475	365623	84.180	512	80	1	13	523	5420	5931	2.73e-139	510	365623	Trachemys decorata	species
sampleD_part1	OX453496	365627	84.180	512	80	1	13	523	5418	5929	2.73e-139	510	365627	Trachemys terrapen	species
sampleD_part1	KC181198	335395	84.356	505	76	3	21	523	2	505	1.27e-137	505	335395	Actinemys marmorata	species
sampleD_part1	LR697080	66194	83.789	512	82	1	13	523	5349	5860	5.91e-136	499	66194	Pyxis arachnoides	species
sampleD_part1	HQ329654	8485	85.232	474	67	3	53	524	1	473	5.91e-136	499	8485	Malaclemys terrapin	species
sampleD_part1	HQ329655	667122	85.560	464	66	1	61	523	9	472	5.91e-136	499	667122	Pseudemys alabamensis	species
