sampleA_part3	JF289176	103596	89.451	237	25	0	256	492	6670	6906	4.73e-77	303	103596	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Artiodactyla;Whippomorpha;Cetacea;Odontoceti;Delphinidae;Peponocephala;Peponocephala electra
sampleA_part3	PQ632151	149089	87.805	246	30	0	256	501	6676	6921	1.02e-73	292	149089	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Artiodactyla;Whippomorpha;Cetacea;Odontoceti;Iniidae;Inia;Inia boliviensis
sampleA_part3	DQ095155	160595	93.075	361	25	0	141	501	1191	1551	3.27e-158	573	160595	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Artiodactyla;Whippomorpha;Cetacea;Mysticeti;Balaenidae;Eubalaena;Eubalaena australis
sampleA_part3	AB201259	255365	85.000	360	54	0	142	501	6559	6918	2.71e-109	411	255365	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Artiodactyla;Whippomorpha;Cetacea;Mysticeti;Balaenopteridae;Balaenoptera;Balaenoptera brydei
sampleA_part3	PQ997938	2746895	84.167	360	57	0	142	501	6558	6917	2.73e-104	394	2746895	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Artiodactyla;Whippomorpha;Cetacea;Mysticeti;Balaenopteridae;Balaenoptera;Balaenoptera ricei
sampleA_part3	MN124685	27602	89.779	362	35	2	141	501	6555	6915	3.36e-138	507	27602	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Artiodactyla;Whippomorpha;Cetacea;Mysticeti;Balaenidae;Balaena;Balaena mysticetus
sampleA_part3	AP006475	27604	83.989	356	57	0	146	501	6555	6910	4.57e-102	387	27604	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Artiodactyla;Whippomorpha;Cetacea;Mysticeti;Neobalaenidae;Caperea;Caperea marginata
sampleA_part3	DQ095154	27606	93.075	361	25	0	141	501	1191	1551	3.27e-158	573	27606	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Artiodactyla;Whippomorpha;Cetacea;Mysticeti;Balaenidae;Eubalaena;Eubalaena glacialis
sampleA_part3	AJ554061	27610	82.500	360	63	0	142	501	6557	6916	2.77e-94	361	27610	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Artiodactyla;Whippomorpha;Cetacea;Odontoceti;Delphinidae;Lagenorhynchus;Lagenorhynchus albirostris
sampleA_part3	KC776693	27616	83.380	361	60	0	141	501	6554	6914	7.65e-100	379	27616	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Artiodactyla;Whippomorpha;Cetacea;Odontoceti;Ziphiidae;Mesoplodon;Mesoplodon europaeus
