sampleD_part2	MF460363	27794	96.190	525	20	0	1	525	5929	6453	0.0	891
sampleD_part2	JX454992	27794	96.190	525	20	0	1	525	5929	6453	0.0	891
sampleD_part2	JX454973	27794	96.190	525	20	0	1	525	5912	6436	0.0	891
sampleD_part2	JX454969	27794	96.190	525	20	0	1	525	5929	6453	0.0	891
sampleD_part2	JX454989	27794	95.429	525	24	0	1	525	5925	6449	0.0	876
sampleD_part2	PQ276118	27787	86.667	525	70	0	1	525	5918	6442	2.03e-170	614
sampleD_part2	PQ276117	27787	86.667	525	70	0	1	525	5917	6441	2.03e-170	614
sampleD_part2	PQ276115	27787	86.667	525	70	0	1	525	5918	6442	2.03e-170	614
sampleD_part2	JX454980	27787	86.667	525	70	0	1	525	5918	6442	2.03e-170	614
sampleD_part2	PQ276108	27787	86.476	525	71	0	1	525	5917	6441	9.42e-169	608
sampleD_part2	PQ276107	27787	86.476	525	71	0	1	525	5917	6441	9.42e-169	608
sampleD_part2	OZ223967	27790	86.286	525	72	0	1	525	5922	6446	4.38e-167	603
sampleD_part2	MF571906	27787	86.286	525	72	0	1	525	5928	6452	4.38e-167	603
sampleD_part2	JX454986	27787	86.286	525	72	0	1	525	5917	6441	4.38e-167	603
sampleD_part2	NC_018550	27790	86.286	525	72	0	1	525	5939	6463	4.38e-167	603
sampleD_part2	PQ276116	27787	86.095	525	73	0	1	525	5918	6442	2.04e-165	597
sampleD_part2	PQ276114	27787	86.095	525	73	0	1	525	5917	6441	2.04e-165	597
sampleD_part2	PQ276113	27787	86.095	525	73	0	1	525	5918	6442	2.04e-165	597
sampleD_part2	PQ276112	27787	86.095	525	73	0	1	525	5918	6442	2.04e-165	597
sampleD_part2	PQ276111	27787	86.095	525	73	0	1	525	5918	6442	2.04e-165	597
sampleD_part2	PQ276110	27787	86.095	525	73	0	1	525	5918	6442	2.04e-165	597
sampleD_part2	PQ276109	27787	86.095	525	73	0	1	525	5918	6442	2.04e-165	597
sampleD_part2	PQ276106	27787	86.095	525	73	0	1	525	5918	6442	2.04e-165	597
sampleD_part2	OZ223910	27787	86.095	525	73	0	1	525	5918	6442	2.04e-165	597
sampleD_part2	KP221806	27787	86.095	525	73	0	1	525	5946	6470	2.04e-165	597
sampleD_part2	LR697082	569598	85.932	526	72	2	1	525	5887	6411	9.49e-164	592
sampleD_part2	JX454976	8469	85.905	525	74	0	1	525	5925	6449	9.49e-164	592
sampleD_part2	JX454970	27787	85.905	525	74	0	1	525	5918	6442	9.49e-164	592
sampleD_part2	NC_012398	27787	85.905	525	74	0	1	525	5921	6445	9.49e-164	592
sampleD_part2	NC_007694	569598	85.932	526	72	2	1	525	5932	6456	9.49e-164	592
sampleD_part2	JX454978	8469	85.714	525	75	0	1	525	5924	6448	4.41e-162	586
sampleD_part2	JX454974	8469	85.714	525	75	0	1	525	5924	6448	4.41e-162	586
sampleD_part2	JX454971	8469	85.714	525	75	0	1	525	5924	6448	4.41e-162	586
sampleD_part2	LC574978	204960	85.524	525	76	0	1	525	5946	6470	2.05e-160	580
sampleD_part2	LR697065	180177	85.361	526	75	2	1	525	5883	6407	9.56e-159	575
sampleD_part2	OW244303	180177	85.361	526	75	2	1	525	5930	6454	9.56e-159	575
sampleD_part2	JX454990	8469	85.333	525	77	0	1	525	5926	6450	9.56e-159	575
sampleD_part2	JX454972	8469	85.333	525	77	0	1	525	5926	6450	9.56e-159	575
sampleD_part2	JQ034420	8469	85.333	525	77	0	1	525	5855	6379	9.56e-159	575
sampleD_part2	JQ026233	8469	85.333	525	77	0	1	525	5855	6379	9.56e-159	575
sampleD_part2	NC_000886	8469	85.333	525	77	0	1	525	5926	6450	9.56e-159	575
sampleD_part2	OW244302	2926749	85.143	525	78	0	1	525	5929	6453	4.45e-157	569
sampleD_part2	MG912837	1137937	85.115	524	78	0	1	524	10268	9745	1.60e-156	568
