sampleA_part3	NC_006931	302098	93.352	361	24	0	141	501	6551	6911	7.03e-160	579	302098	Eubalaena japonica	species
sampleA_part3	DQ095154	27606	93.075	361	25	0	141	501	1191	1551	3.27e-158	573	27606	Eubalaena glacialis	species
sampleA_part3	DQ095155	160595	93.075	361	25	0	141	501	1191	1551	3.27e-158	573	160595	Eubalaena australis	species
sampleA_part3	MN124685	27602	89.779	362	35	2	141	501	6555	6915	3.37e-138	507	27602	Balaena mysticetus	species
sampleA_part3	MF409245	9764	85.556	360	52	0	142	501	6562	6921	1.25e-112	422	9764	Eschrichtius robustus	species
sampleA_part3	AB201259	255365	85.000	360	54	0	142	501	6559	6918	2.71e-109	411	255365	Balaenoptera brydei	species
sampleA_part3	NC_006926	33556	84.765	361	55	0	141	501	6560	6920	3.51e-108	407	33556	Balaenoptera bonaerensis	species
sampleA_part3	MF409248	9768	84.488	361	56	0	141	501	6559	6919	1.63e-106	401	9768	Balaenoptera borealis	species
sampleA_part3	NC_007938	9769	84.167	360	57	0	142	501	6557	6916	2.73e-104	394	9769	Balaenoptera edeni	species
sampleA_part3	PQ997938	2746895	84.167	360	57	0	142	501	6558	6917	2.73e-104	394	2746895	Balaenoptera ricei	species
sampleA_part3	AP006475	27604	83.989	356	57	0	146	501	6555	6910	4.57e-102	387	27604	Caperea marginata	species
sampleA_part3	KC776693	27616	83.380	361	60	0	141	501	6554	6914	7.66e-100	379	27616	Mesoplodon europaeus	species
sampleA_part3	KF032873	48708	83.380	361	60	0	141	501	6556	6916	7.66e-100	379	48708	Mesoplodon densirostris	species
sampleA_part3	NC_005274	48742	83.333	360	60	0	142	501	6551	6910	2.75e-99	377	48742	Berardius bairdii	species
sampleA_part3	ON675289	9771	83.333	360	60	0	142	501	6971	7330	2.75e-99	377	9771	Balaenoptera musculus	species
sampleA_part3	PV738933	9752	83.149	362	59	2	141	501	6551	6911	3.56e-98	374	9752	Kogia sima	species
sampleA_part3	OK326893	2878263	83.102	361	61	0	141	501	6555	6915	3.56e-98	374	2878263	Mesoplodon eueu	species
sampleA_part3	OX465372	9767	83.102	361	61	0	141	501	6561	6921	3.56e-98	374	9767	Balaenoptera acutorostrata	species
sampleA_part3	JF339979	682059	82.825	361	62	0	141	501	4477	4837	1.66e-96	368	682059	Orcaella heinsohni	species
sampleA_part3	AJ554061	27610	82.500	360	63	0	142	501	6557	6916	2.77e-94	361	27610	Lagenorhynchus albirostris	species
sampleA_part3	JF339982	46167	82.500	360	63	0	142	501	6555	6914	2.77e-94	361	46167	Steno bredanensis	species
sampleA_part3	FJ590428	9739	82.271	361	64	0	141	501	3789	4149	9.97e-94	359	9739	Tursiops truncatus	species
sampleA_part3	OZ205435	52113	82.222	360	64	0	142	501	6560	6919	1.29e-92	355	52113	Mesoplodon mirus	species
sampleA_part3	KX857303	9735	81.742	356	65	0	146	501	7468	7823	7.76e-90	346	9735	Stenella attenuata	species
sampleA_part3	FJ590427	9731	88.618	246	28	0	256	501	3904	4149	4.74e-77	303	9731	Globicephala melas	species
sampleA_part3	JF339974	38241	88.618	246	28	0	256	501	4530	4775	4.74e-77	303	38241	Globicephala macrorhynchus	species
sampleA_part3	JF289176	103596	89.451	237	25	0	256	492	6670	6906	4.74e-77	303	103596	Peponocephala electra	species
sampleA_part3	NC_005276	9725	87.805	246	30	0	256	501	6673	6918	1.03e-73	292	9725	Inia geoffrensis	species
sampleA_part3	PQ632151	149089	87.805	246	30	0	256	501	6676	6921	1.03e-73	292	149089	Inia boliviensis	species
