sampleD_part1	JX454969	27794	98.252	515	8	1	11	524	5414	5928	0.0	915	27794	Dermochelys coriacea	species
sampleD_part1	JX454970	27787	89.744	507	49	3	13	517	5405	5910	0.0	658	27787	Eretmochelys imbricata	species
sampleD_part1	KU254594	202019	89.495	495	49	3	25	517	2	495	4.32e-177	636	202019	Eretmochelys imbricata x Chelonia mydas	species
sampleD_part1	OZ223967	27790	88.063	511	60	1	11	520	5407	5917	4.35e-172	619	27790	Natator depressus	species
sampleD_part1	JX454977	8467	88.142	506	59	1	13	517	5408	5913	5.63e-171	616	8467	Caretta caretta	species
sampleD_part1	JX454981	8472	87.945	506	60	1	13	517	5397	5902	2.62e-169	610	8472	Lepidochelys kempii	species
sampleD_part1	JX454979	27788	87.549	506	62	1	13	517	5405	5910	5.67e-166	599	27788	Lepidochelys olivacea	species
sampleD_part1	JQ026233	8469	87.230	509	62	3	11	517	5340	5847	3.41e-163	590	8469	Chelonia mydas	species
sampleD_part1	LR697072	180179	86.214	515	70	1	11	524	5345	5859	1.24e-157	571	180179	Geochelone elegans	species
sampleD_part1	NC_044641	74936	86.160	513	70	1	13	524	5407	5919	1.60e-156	568	74936	Geoemyda spengleri	species
