sampleA_part1	DQ095155	160595	96.952	525	16	0	1	525	1	525	0.0	905	160595	Eubalaena australis	species
sampleA_part1	KM233839	255217	89.122	524	57	0	1	524	10	533	0.0	676	255217	Balaenoptera omurai	species
sampleA_part1	NC_006928	255365	89.714	525	54	0	1	525	5367	5891	0.0	695	255365	Balaenoptera brydei	species
sampleA_part1	PQ997938	2746895	89.143	525	57	0	1	525	5367	5891	0.0	678	2746895	Balaenoptera ricei	species
sampleA_part1	AP006472	27602	95.048	525	26	0	1	525	5365	5889	0.0	850	27602	Balaena mysticetus	species
sampleA_part1	NC_005269	27604	89.905	525	53	0	1	525	5360	5884	0.0	701	27604	Caperea marginata	species
sampleA_part1	DQ095154	27606	97.143	525	15	0	1	525	1	525	0.0	911	27606	Eubalaena glacialis	species
sampleA_part1	NC_006931	302098	97.524	525	13	0	1	525	5361	5885	0.0	922	302098	Eubalaena japonica	species
sampleA_part1	NC_006926	33556	88.762	525	59	0	1	525	5370	5894	0.0	667	33556	Balaenoptera bonaerensis	species
sampleA_part1	MF409245	9764	90.286	525	51	0	1	525	5371	5895	0.0	712	9764	Eschrichtius robustus	species
sampleA_part1	OX465372	9767	88.931	524	58	0	1	524	5371	5894	0.0	671	9767	Balaenoptera acutorostrata	species
sampleA_part1	MF409248	9768	88.952	525	58	0	1	525	5369	5893	0.0	673	9768	Balaenoptera borealis	species
sampleA_part1	NC_007938	9769	89.524	525	55	0	1	525	5366	5890	0.0	689	9769	Balaenoptera edeni	species
sampleA_part1	KC572709	9770	88.190	525	62	0	1	525	6293	6817	0.0	651	9770	Balaenoptera physalus	species
sampleA_part1	ON675294	9771	89.544	526	53	2	1	525	5780	6304	0.0	689	9771	Balaenoptera musculus	species
sampleA_part1	FJ590425	9773	89.905	525	53	0	1	525	2599	3123	0.0	701	9773	Megaptera novaeangliae	species
